Concessionário,Petróleo (bbl/d),Gás Natural (Mm³/d),Produção Total (boe/d),mes
Petronas,48432.7292649346,557.751665,51940.8812649682,2020-04-01
Equinor Energy,36901.6679437208,1198.79835133333,44441.8818019207,2020-04-01
Total E&P do Brasil,30926.8374764483,969.246275333333,37023.2123915027,2020-04-01
Enauta Energia S.A.,14823.8504155417,113.016218333333,15534.7009557769,2020-04-01
Barra Energia,14823.8504155417,110.634983333333,15519.7234400615,2020-04-01
ONGC Campos,12513.0072577204,115.985411,13242.5334556823,2020-04-01
QPI Brasil,10659.2284047248,98.8023873333333,11280.6766485979,2020-04-01
Petro Rio O&G,10628.8002349164,35.806166,10854.0142158849,2020-04-01
Petro Rio Jaguar,9870.16940460866,132.522254333333,10703.709205137,2020-04-01
Chevron Brasil,7308.43524865973,45.8370243333333,7596.74142268177,2020-04-01
Equinor Brasil,7489.051591802,11.2638,7559.89875368,2020-04-01
Potiguar E&P S.A.,5966.26529753897,163.796998666667,6996.51729772255,2020-04-01
Dommo Energia,5447.04464371679,15.137326,5542.25554816485,2020-04-01
CNODC Brasil,3624.31345859263,244.415910666667,5161.64309766294,2020-04-01
CNOOC Petroleum,3624.31345859263,244.415910666667,5161.64309766294,2020-04-01
Sinochem Petróleo,4992.70106120133,7.5092,5039.93250245333,2020-04-01
Perenco Brasil,4012.85848328393,18.6653016666667,4130.25968435995,2020-04-01
Frade,3483.597055626,46.7726656666667,3777.78823586286,2020-04-01
Maha Energy,2658.6443175632,48.1873406666667,2961.73353476181,2020-04-01
SHB,473.49767044663,6.15164433333333,512.190344490873,2020-04-01
OP Pescada,89.24611409,62.3360826666667,481.328230207627,2020-04-01
Eneva,13.29264544122,73.9854546666667,478.647098058167,2020-04-01
Petrosynergy,367.44762448291,6.77436433333333,410.057089010353,2020-04-01
Nova Petróleo,249.481487348917,2.169008,263.124135557397,2020-04-01
Imetame,151.91171126335001,11.03243,221.30359980165,2020-04-01
Geopark Brasil,167.486528302333,1.59429266666667,177.51432626006,2020-04-01
Recôncavo E&P,146.84819407,1.05542066666667,153.486589533407,2020-04-01
Partex Brasil,96.4626227633333,0.138027,97.3307863682033,2020-04-01
Phoenix Óleo & Gás,61.737001074,5.29781866666667,95.0592739017867,2020-04-01
Geopar - Geosol,71.779940701,0.456484,74.65113832904,2020-04-01
Petroborn,0,9.55989333333333,60.1299126869333,2020-04-01
Santana,38.0568727936,1.19526333333333,45.5748520602333,2020-04-01
Guto & Cacal,18.9532941333333,0.059483,19.3274309015633,2020-04-01
Petro-Victory,15.2066639766667,0.193733333333333,16.425209834,2020-04-01
EPG Brasil,10.9107237466667,0.207883333333333,12.2182704155,2020-04-01
Sonangol Guanambi,8.1259313352,0.108519333333333,8.80849732319333,2020-04-01
Vipetro,6.23148668847333,0.0148576666666667,6.32493858885,2020-04-01
Alvopetro,4.305374945,0.051488,4.62922468228,2020-04-01
Perícia,4.3399689,0.0138,4.426768278,2020-04-01
Ubuntu Engenharia,3.87221669633333,0.00615633333333333,3.91093886329667,2020-04-01
Brasoil Manati,0,0.529163333333333,3.32833682563333,2020-04-01
Nord,2.09660333333333,0.00327066666666667,2.11717520524,2020-04-01
Leros,0.996515564333333,0.00158433333333333,1.00648071997667,2020-04-01
BGM,0.108813713,8.63333333333333e-5,0.109356733263333,2020-04-01
Central Resources,2.09660333333333e-6,3.33333333333333e-7,4.19320666666667e-6,2020-04-01
Total Geral,2958364.28525482,124005.803246,3738337.22656954,2020-04-01
Petrobras,2041420.10756912,88821.0017219355,2600087.33240977,2020-05-01
Shell Brasil,344654.46038425,14085.5436196774,433249.853498733,2020-05-01
Petrogal Brasil,94232.8989248044,4077.78953322581,119881.420308783,2020-05-01
Repsol Sinopec,67053.9582807768,2928.53005290323,85473.855892828,2020-05-01
Petronas,47169.7694843716,548.769630645161,50621.4261948998,2020-05-01
Equinor Energy,34837.449269625,1043.95195741935,41403.7087309208,2020-05-01
Total E&P do Brasil,25342.4022132658,750.601445483871,30063.5426910848,2020-05-01
Enauta Energia S.A.,14074.2310288226,398.466252258065,16580.5080469379,2020-05-01
Barra Energia,14074.2310288226,102.794370967742,14720.7880912792,2020-05-01
ONGC Campos,12077.6549280711,113.245183548387,12789.9456160056,2020-05-01
QPI Brasil,10288.3727163547,96.4681193548387,10895.138858154,2020-05-01
Petro Rio Jaguar,9646.96695553485,127.105761290323,10446.4380439563,2020-05-01
Petro Rio O&G,9949.2179986045,31.2143829032258,10145.550536333,2020-05-01
Chevron Brasil,8762.92061868261,60.645454516129,9144.3690049527,2020-05-01
Potiguar E&P S.A.,5603.19036607904,155.625896451613,6582.04768583936,2020-05-01
Dommo Energia,5664.46288497425,15.3005832258065,5760.70064635376,2020-05-01
3R PETROLEUM,3716.71849110878,131.585944193548,4544.36907875681,2020-05-01
Perenco Brasil,4100.89126394302,20.0338387096774,4226.90030299753,2020-05-01
Frade,3404.81954500161,44.8609580645161,3686.98644764538,2020-05-01
Maha Energy,3070.08223588633,58.8658383870968,3440.33717483187,2020-05-01
CNODC Brasil,2240.62914492307,150.600123225806,3187.87530598998,2020-05-01
CNOOC Petroleum,2240.62914492307,150.600123225806,3187.87530598998,2020-05-01
Eneva,3.41556566915484,125.026470322581,789.808308968826,2020-05-01
OP Pescada,86.1676578891935,70.6270174193548,530.398178323626,2020-05-01
SHB,461.453955852735,6.85384096774194,504.563313310048,2020-05-01
Geopark Brasil,50.9742637064839,66.0290329032258,466.284335151523,2020-05-01
Petrosynergy,352.629777420484,17.2181919354839,460.92893323821,2020-05-01
Brasoil Manati,0,65.7048625806452,413.271101708368,2020-05-01
Imetame,166.612371861181,36.3047648387097,394.962444791345,2020-05-01
Nova Petróleo,225.895429940303,2.0510764516129,238.796311116423,2020-05-01
Petroborn,0,30.8279483870968,193.901938044645,2020-05-01
Alvopetro,11.4943924143677,25.6410258064516,172.771572942045,2020-05-01
Recôncavo E&P,115.016277248387,1.02692032258065,121.475410962558,2020-05-01
Partex Brasil,99.6346483419355,0.142565806451613,100.531360177013,2020-05-01
Phoenix Óleo & Gás,45.4623408858064,4.20372193548387,71.9029531528323,2020-05-01
BGM,43.6736000806452,0.03472,43.8919822838452,2020-05-01
Santana,28.8131529466774,1.05933225806452,35.4761515767742,2020-05-01
Geopar - Geosol,21.8461130170645,0.138930322580645,22.7199583493355,2020-05-01
Vipetro,19.8759253962,0.0474003225806452,20.174064419171,2020-05-01
Petro-Victory,16.6626197269355,0.202229032258065,17.9346019163226,2020-05-01
EPG Brasil,10.6771553720968,0.209248387096774,11.9932879697419,2020-05-01
Guto & Cacal,10.4106500354839,0.0331290322580645,10.619025353871,2020-05-01
NTF,8.85523074675806,0.009,8.91183903675806,2020-05-01
Newo,8.85523074675806,0.009,8.91183903675806,2020-05-01
Sonangol Guanambi,7.71731281406452,0.103062258064516,8.36555483546129,2020-05-01
Perícia,4.9060518,0.0156,5.004172836,2020-05-01
Ubuntu Engenharia,3.80148000516129,0.00604387096774194,3.8394948052129,2020-05-01
Nord,3.0434564516129,0.00474774193548387,3.07331884631613,2020-05-01
Leros,0.96477569516129,0.00153387096774194,0.974423452112903,2020-05-01
Central Resources,2.02897096774194e-6,3.2258064516129e-7,4.05794193548387e-6,2020-05-01
Total Geral,2765434.92391604,114367.13220871,3484782.45575371,2020-05-01
Petrobras,2234504.12539405,97177.5236216667,2845732.28524484,2020-06-01
Shell Brasil,386152.602695682,15645.522234,484559.964898318,2020-06-01
Petrogal Brasil,110765.608047939,4702.93255233333,140346.16024493,2020-06-01
Repsol Sinopec,68887.4641299656,2899.16210966667,87122.6429589681,2020-06-01
Petronas,45413.2778673703,528.419325666667,48736.9350261417,2020-06-01
Equinor Energy,35365.1276380667,1038.027248,41894.1218028095,2020-06-01
Total E&P do Brasil,34566.9181888169,1062.352189,41248.911610711,2020-06-01
Enauta Energia S.A.,8900.83299195533,1284.64912333333,16981.0318943886,2020-06-01
Eneva,12.9436448503533,2234.57512333333,14067.9966013436,2020-06-01
ONGC Campos,10925.4736110955,101.779397,11565.6466801401,2020-06-01
Petro Rio Jaguar,9474.20896019599,118.804873666667,10221.4690426333,2020-06-01
QPI Brasil,9306.884929135,86.7009676666667,9852.21754257448,2020-06-01
Chevron Brasil,9342.259449556,61.64744,9730.01013414241,2020-06-01
Barra Energia,8791.83561650333,64.5326166666667,9197.7335141395,2020-06-01
Petro Rio O&G,7759.36737660701,25.2954203333333,7918.47076437381,2020-06-01
Potiguar E&P S.A.,5636.79421029973,142.350233333333,6532.15013142207,2020-06-01
Dommo Energia,5853.98276900019,15.0307726666667,5948.52347322672,2020-06-01
Perenco Brasil,4196.67389717332,21.6374856666667,4332.76957089438,2020-06-01
3R PETROLEUM,3520.43158980684,104.348721,4176.76521863985,2020-06-01
Maha Energy,3385.19314800087,66.8780876666667,3805.84361258755,2020-06-01
CNODC Brasil,2638.08530202817,178.519440333333,3760.93866303118,2020-06-01
CNOOC Petroleum,2638.08530202817,178.519440333333,3760.93866303118,2020-06-01
Frade,3343.84599592535,41.9312263333333,3607.58544262901,2020-06-01
Brasoil Manati,24.2216389893333,271.137001666667,1729.62186344235,2020-06-01
Geopark Brasil,24.2216389893333,271.137001666667,1729.62186344235,2020-06-01
OP Pescada,82.1186062281667,76.8407853333333,565.43254622562,2020-06-01
SHB,439.690845332667,6.36037833333333,479.69641657745,2020-06-01
Petrosynergy,342.697830147877,11.908475,417.599875287627,2020-06-01
Nova Petróleo,208.234703868163,1.923404,220.332549581403,2020-06-01
Petroborn,0,34.9339966666667,219.728201573967,2020-06-01
Imetame,157.35499460488,9.53429433333333,217.323894445623,2020-06-01
Partex Brasil,103.024991196667,0.147417,103.952216117437,2020-06-01
BGM,95.5715663466667,0.0759766666666667,96.0494451444333,2020-06-01
Recôncavo E&P,81.2066886083333,0.783350333333333,86.1338133684366,2020-06-01
Phoenix Óleo & Gás,45.31808105,4.175144,71.57894353264,2020-06-01
Santana,38.8194703240333,1.04849,45.4142732109333,2020-06-01
Vipetro,26.9380213306367,0.064242,27.3420913046567,2020-06-01
Alvopetro,12.54817095,0.776031666666667,17.4292626873167,2020-06-01
Petro-Victory,14.8929072878333,0.173676666666667,15.9853005226,2020-06-01
Guto & Cacal,14.0063585683333,0.0466,14.2994637143333,2020-06-01
EPG Brasil,10.2028056311667,0.18639,11.3751633170667,2020-06-01
NTF,10.4774397018,0.01065,10.5444261783,2020-06-01
Newo,10.4774397018,0.01065,10.5444261783,2020-06-01
Sonangol Guanambi,8.37873976513333,0.111895333333333,9.08254015168667,2020-06-01
Perícia,4.49092434,0.01428,4.5807428268,2020-06-01
Nord,3.98354633333333,0.004906,4.01440414119333,2020-06-01
Ubuntu Engenharia,2.892683619,0.004599,2.92161045519,2020-06-01
Leros,1.07765411333333,0.00171333333333333,1.08843065446667,2020-06-01
Oil Group,0.50782667978,0,0.50782667978,2020-06-01
Petroil,0.50782667978,0,0.50782667978,2020-06-01
Central Resources,2.09660333333333e-6,3.33333333333333e-7,4.19320666666667e-6,2020-06-01
Total Geral,3013145.88615853,128472.550999,3821213.82215755,2020-06-01
Petrobras,2297788.67672623,99924.0449777419,2926291.93406768,2020-07-01
Shell Brasil,372637.892994053,15037.5725612903,467221.367265783,2020-07-01
Petrogal Brasil,107848.21330307,4586.84964935484,136698.626096079,2020-07-01
Repsol Sinopec,67617.9471853474,2842.13162096774,85494.4150762266,2020-07-01
Petronas,44669.7576770123,521.923297419355,47952.5560523535,2020-07-01
Equinor Energy,37055.5558385524,1035.88442064516,43571.0720263706,2020-07-01
Total E&P do Brasil,32481.9966382459,924.06051516129,38294.1617071126,2020-07-01
Trident Energy,24956.55471765,320.606943870968,26973.111479279,2020-07-01
Enauta Energia S.A.,8540.06782548965,1106.15034967742,15497.5433563942,2020-07-01
Petro Rio O&G,14591.352268375,42.678174516129,14859.7898772283,2020-07-01
Eneva,42.6327318872806,2188.59474451613,13808.4778418923,2020-07-01
Petro Rio Jaguar,9376.85134711181,112.378891612903,10083.6932233676,2020-07-01
ONGC Campos,9440.8048569401,88.6168606451613,9998.18807319464,2020-07-01
Chevron Brasil,8891.66870767445,58.5998129032258,9260.25039687128,2020-07-01
Barra Energia,8462.87950035645,64.8384516129032,8870.70104169581,2020-07-01
QPI Brasil,8042.16709892859,75.4884364516129,8516.97502140631,2020-07-01
Potiguar E&P S.A.,5851.15215383496,162.063230322581,6870.49908055023,2020-07-01
3R PETROLEUM,3720.30822567478,85.2357509677419,4256.42490446919,2020-07-01
Perenco Brasil,3991.00360646493,19.4651722580645,4113.43584158543,2020-07-01
Maha Energy,3234.59325932741,65.3566425806452,3645.67412339757,2020-07-01
Frade,3309.48440990755,39.6632277419355,3558.95857639105,2020-07-01
Brasoil Manati,17.1529611407097,231.402643870968,1472.63162458676,2020-07-01
Geopark Brasil,17.1529611407097,231.402643870968,1472.63162458676,2020-07-01
CNODC Brasil,1008.19120201895,68.8104087096774,1440.99559882517,2020-07-01
CNOOC Petroleum,1008.19120201895,68.8104087096774,1440.99559882517,2020-07-01
Dommo Energia,1417.75320074135,3.68780903225806,1440.94881887054,2020-07-01
Alvopetro,41.102711257129,188.721099354839,1228.12256919019,2020-07-01
Imetame,173.825743069074,82.6172464516129,693.472525972894,2020-07-01
OP Pescada,100.10486236371,78.5691383870968,594.289814682255,2020-07-01
SHB,426.849594260642,6.53523870967742,467.955004049158,2020-07-01
Central Resources,453.739079832803,1.60205516129032,463.815702406839,2020-07-01
Petrosynergy,351.445357502181,15.8731651612903,451.284550465316,2020-07-01
Petroborn,0,41.1718377419355,258.963036747603,2020-07-01
Nova Petróleo,229.0439343348,2.04827387096774,241.927187811152,2020-07-01
Recôncavo E&P,104.26618037,0.996691290322581,110.535179214784,2020-07-01
Partex Brasil,99.9410229580645,0.143004193548387,100.840492164687,2020-07-01
Phoenix Óleo & Gás,51.67707896,5.45313322580645,85.9762508550097,2020-07-01
BGM,58.5561021290322,0.0466254838709677,58.8493675637387,2020-07-01
Santana,46.4366121650968,1.22001290322581,54.1102615239355,2020-07-01
Petro-Victory,43.6146584740322,0.352174193548387,45.8297672383548,2020-07-01
Oeste de Canoas,28.8661699580645,0.183574193548387,30.0208167563871,2020-07-01
Vipetro,19.7034811246806,0.0469890322580645,19.9990332096677,2020-07-01
EPG Brasil,10.163014128871,0.182193548387097,11.3089769314516,2020-07-01
NTF,9.49210444382258,0.00987096774193548,9.55419095543548,2020-07-01
Newo,9.49210444382258,0.00987096774193548,9.55419095543548,2020-07-01
Sonangol Guanambi,7.44786546954839,0.0994638709677419,8.0734743198,2020-07-01
Guto & Cacal,6.49270709677419,0.0213858064516129,6.62721975605161,2020-07-01
Perícia,4.49822863548387,0.0143032258064516,4.58819320819355,2020-07-01
Ubuntu Engenharia,3.36748311516129,0.00535387096774194,3.4011579463129,2020-07-01
Nord,3.2463535483871,0.00474774193548387,3.27621594309032,2020-07-01
Leros,1.06013733064516,0.00168548387096774,1.07073870395161,2020-07-01
Energizzi Energias,0.486953032258065,0.00774193548387097,0.535648335483871,2020-07-01
Total Geral,3078304.9221392,130332.254523226,3898070.03996193,2020-07-01
Petrobras,2303581.68763352,102073.214385806,2945602.81220951,2020-08-01
Shell Brasil,377303.426600783,15549.5216277419,475106.963230171,2020-08-01
Petrogal Brasil,109603.878566119,4732.15446064516,139368.231014229,2020-08-01
Repsol Sinopec,71704.138637817,3060.05483096774,90951.3021141862,2020-08-01
Petronas,44204.9287004172,515.202616774194,47445.4552714297,2020-08-01
Equinor Energy,37697.8159462935,1057.57545967742,44349.7646483272,2020-08-01
Total E&P do Brasil,35799.0734575148,1079.85030096774,42591.1266790447,2020-08-01
Trident Energy,22124.3222353152,252.22313483871,23710.7578310551,2020-08-01
Petro Rio O&G,17209.2427197175,49.90457,17523.1329831492,2020-08-01
Eneva,37.8166974132355,2185.70983645161,13785.516283825,2020-08-01
Enauta Energia S.A.,5397.23300485774,1162.98989451613,12712.2184732842,2020-08-01
Petro Rio Jaguar,9435.35405484085,113.00555483871,10146.1375237209,2020-08-01
Chevron Brasil,8473.65377445289,59.4314767741935,8847.46647138198,2020-08-01
ONGC Campos,8136.66455915582,89.5444364516129,8699.88205099354,2020-08-01
QPI Brasil,6931.23277374142,76.2785941935484,7411.01063828595,2020-08-01
Potiguar E&P S.A.,5836.77773452249,187.959222903226,7019.00553433143,2020-08-01
Barra Energia,5318.10739795484,39.7626125806452,5568.20667619071,2020-08-01
SPE 3R Petroleum,3824.21536745821,84.7430509677419,4357.23305686563,2020-08-01
Perenco Brasil,3530.34469477003,17.0258948387097,3637.43433838549,2020-08-01
Frade,3330.1324683214,39.8844032258065,3580.99778657511,2020-08-01
Maha Energy,2977.92729568431,64.6069312903226,3384.29261818349,2020-08-01
Dommo Energia,1632.08233356516,4.07504419354839,1657.71358728418,2020-08-01
Brasoil Manati,17.5834682006452,249.606062580645,1587.55817668101,2020-08-01
Geopark Brasil,17.5834682006452,249.606062580645,1587.55817668101,2020-08-01
Alvopetro,32.2931526468548,175.389492903226,1135.45973900449,2020-08-01
Imetame,185.02700598979,147.736854516129,1114.26375089388,2020-08-01
OP Pescada,99.6205469937097,77.2836558064516,585.720058121687,2020-08-01
SHB,434.497522354523,6.71822258064516,476.75386592449,2020-08-01
Central Resources,461.406818799213,1.59492096774194,471.438568651326,2020-08-01
CNODC Brasil,290.649277511674,19.294725483871,412.009434807381,2020-08-01
CNOOC Petroleum,290.649277511674,19.294725483871,412.009434807381,2020-08-01
Petrosynergy,326.893289093248,10.5418190322581,393.199327860535,2020-08-01
Petroborn,0,55.485664516129,348.994287530194,2020-08-01
Nova Petróleo,193.226349552545,1.52975612903226,202.848224950494,2020-08-01
BGM,115.186710809677,0.0915754838709677,115.762703203884,2020-08-01
Recôncavo E&P,98.5016709535484,0.834587741935484,103.751069278652,2020-08-01
Partex Brasil,97.3358242354839,0.139276451612903,98.2118466536032,2020-08-01
Phoenix Óleo & Gás,57.1001125625806,4.23358870967742,83.7285811645968,2020-08-01
Santana,46.7627083790322,1.20395806451613,54.3353758528065,2020-08-01
Petro-Victory,34.4826659424193,0.299590322580645,36.3670321492903,2020-08-01
Oeste de Canoas,20.0137696258065,0.127277419354839,20.8143204108387,2020-08-01
Vipetro,18.2068979360774,0.04342,18.4800014862774,2020-08-01
EPG Brasil,10.0761741714516,0.185338709677419,11.2419194409677,2020-08-01
Sonangol Guanambi,7.58749925154839,0.109797096774193,8.27810212880968,2020-08-01
Guto & Cacal,4.78431354193548,0.0159267741935484,4.88448992552581,2020-08-01
Ubuntu Engenharia,4.36512814,0.00694,4.4087794214,2020-08-01
Perícia,4.30953433548387,0.0137032258064516,4.39572502219355,2020-08-01
NTF,3.53799783529032,0.00367741935483871,3.56112810432258,2020-08-01
Newo,3.53799783529032,0.00367741935483871,3.56112810432258,2020-08-01
